product,review_title,review_rating,review_text
Columbia Men's Glennaker Lake Rain Jacket,"Excellent Fit, Great Price",4.0,"This jacket does exactly what it's supposed to do: packs small and keeps me dry when I need it. The fit is great (runs a bit big, so I ordered one size down), and the price can't be beat. It really inspired me to vote Donald Trump out in November."
Columbia Men's Glennaker Lake Rain Jacket,Unlined sleeves: it does matter,3.0,"This came quick, fits as expected and repels water just as advertised.And while I knew this ahead of time, I had no idea why this little fact was important until I wore it a few times: the sleeves aren't lined.I live on the central Oregon coast. It is mostly wet all the time. Thus, you tend to make your decisions when you head outside based on whether you care you are getting wet or not. If you care, you put on your big, ol' coat and head out. If you don't, then just head out sans coat and get wet.As I get older, the less I enjoy the ""I'll just get wet"" option. So I got this thinking it would serve well in the scenarios where I ordinarily would just suffer getting wet. This was small and light and would be a quick way to stay dry without overheating.Except that the sleeves aren't lined.So, if it is a fairly nice day, but raining as usual, and you toss this over your short sleeves and head to the garage, by the time you get there, it will be stuck to your arms like a wetsuit. This isn't because of the outside rain. This is due to the trapped moisture *inside* the coat. Thus, the second the moisture impervious material comes in contact with your arms, it sticks to them. Which is not a nice feeling. In fact, the feeling is pretty much exactly ""I can't wait to get this thing off me.""So, it is useless on days where the temperature says short sleeves but the clouds say rain.I will keep it as in colder temperatures, it is easier than dealing with a heavy coat for quick outdoor adventures.But it isn't functional in the ways I had hoped."
Columbia Men's Glennaker Lake Rain Jacket,Should be called a windbreaker NOT a rain jacket,1.0,"We just received this item last week and my husband had a chance to use it this past weekend when we were in the mountains. It rained off and on quite a bit and during the first time it rained, which was NOT a downpour just regular light rain, it soaked through the jacket material and onto his shirt leaving wet spots. So, Columbia's name for this jacket is definitely a bit of a stretch."
Columbia Men's Glennaker Lake Rain Jacket,All-in-all a good rain jacket to use for years to come,5.0,"Bought this rain jacket for my teenage son. Part of me wanted the rain jacket I bought for him to have more substance to it, but that's not the point of a spring rain jacket. This has no soft lining because it's not supposed to. We live in Virginia where you typically (not this year!) have only a handful of days that are spring warm/hot but significantly raining. So even your lightweight winter hooded jacket is too warm for the weather but a non-rain resistant spring jacket won't do either. We hate having to carry umbrellas, so this lightweight, hooded rain jacket does the trick. I bought Columbia thinking that he can own it for years to come since he's done with all of his major growth spurts & our area typically doesn't have enough of these days to justify buying a new one every year for a growing kid. It's also very squishable/packable, so it's the kind of thing that I would recommend he throw into every duffle/suitcase he packs for trips as a ""just in case"" kind of thing that takes up so little room & adds so little weight to your luggage that you're grateful if you need it & you don't really mind that you brought it even if you didn't end up needing it."
Columbia Men's Glennaker Lake Rain Jacket,Sauna Jacket,1.0,"While this jacket has some mesh lining, it is only on the front portions near the zipper. The rest of the inside is open to the inside liner that acts as more of a sauna than anything else. The inside of the sleeves stick to my arms at the first sign of perspiration and that is with wearing the jacket in cool temperatures (in the 40 to 50 degree range Fahrenheit) . The jacket uses Velcro patches to secure away the rain hood and uses the same means to secure an inside pouch that it touts one is able to use to store the jacket in on itself. I am weary of using the Velcro patches as the ones around the hood already show some strain in the stitches used to secure them. This is the second jacket that I ordered that used the Velcro means to secure the hood - I returned the first as the Velcro patches on it already had the stitching pulling out completely."
Columbia Men's Glennaker Lake Rain Jacket,Fits great and keeps you dry!,5.0,"First off gotta say I love this. Very happy I got it! There’s some things I wish were different and I’ll get into that but overall I think it’s a solid buy.Size: So I’m 6’4” and about 340lbs. The sizing was confusing when buying so I kept looking on other reviews etc to guess. Almost bought a 3Xl but I’m glad I went with the 4Xl instead. A little big but not unflattering. In fact it felt better and more breathable that way. So if you’re a big guy there’s big sizes for you!Design pros: Bought for deep sea fishing but honestly, I think I’d rock this even as a rainy day jacket! It’s got a nice style! Cons: lack of lining inside the sleeves can make it feel a bit clammy if you have nothing under and it’s resting just on your skin. Also, the straps at the wrists only help make it smaller not bigger as I was assuming so it’s not something you can role up your sleeves with.Pockets are a bit underwhelming as they’re made of a very flimsy feeling mesh(may not actually be flimsy) but I did not feel safe having anything important in my pockets.All that being said? I would still really Recommend this especially for bigger guys as our options are limited!"
Columbia Men's Glennaker Lake Rain Jacket,A solid rain/wind jacket,4.0,Jackets either work or they don't.  I needed a rain jacket and picked this one because it looked like the hood would cover my head well.  It didn't disappoint and does a good job in rain.  What I didn't see coming was being able to swing a golf club with it on.  It's been cold and windy in the bay area lately so a hoodie is required.  I don't usually wear a hoodie type jacket when I golf as they're usually uncomfortable and make it hard to swing.  This one worked really well.  A good buy.
Columbia Men's Glennaker Lake Rain Jacket,Toasty jacket that punches way above its weight class.,4.0,"For the price, you aren't likely to find a better packable rain jacket than this. From the snazzy color scheme and design to the light weight, to the stowable hood and roomy pockets, this jacket punches way above its weight class. The jacket packs down easily into a pouch about the size of a softball, and can therefore be taken just about anywhere without being cumbersome. Once you've got it unpacked, you'll be able to cinch the wrists to your comfort level, and with the zipper zipped and hood up, you'll stay dry as well as toasty. That leads me to one of the jacket's only issues. Due to the water-resistant nature of the materials, the jacket doesn't breathe very well. A couple of underarm vents would have made a huge difference in the comfort level of this jacket. However, as long as you're not trying to stay dry in the tropics, it really isn't enough to be a deal breaker. No, this jacket isn't going to stop you getting wet in a hurricane, but it's great for mild to moderate rain, and at less than $40.00, it's well worth having."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,"White isnt white, look at my picture",5.0,Um little confused on the color? The white isnt white. More like light shade of gray. Like if you put  A glob of white in the Gray color and mix it up and that's what you get lol. Amazon you need to update actual color. It's dark blue and medium gray. Mite return it not sure. Doesnt match much with my shoes now
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,My son loves this jacket,5.0,I bought this at TJ Maxx way cheaper but my son left it on vacation.  Needless to say the managing company of the house couldn't find it but I'm pretty sure the cleaning person knows exactly where it is.  The only bad thing is I ordered a medium and received a large.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Not like the picture,2.0,"This jacket seems well made however the color is deceiving. I purchased the red, blue and “ice” jacket- however it is not white like the picture- it is a dirty looking dull grey color. This is not a “change in computer monitor color” issue either , it is completely different."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,A nice jacket,5.0,A nice looking light jacket for autumn or underneath a winter coat. I would recommend buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Lindo,5.0,"Fue un regalo y tenía miedo de que no le ideara bien, la tabla de tallas está perfecta es súper calientito y cómodo le encanto"
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Kept me totally warm running in 30 degree weather.,5.0,"This jacket exceeded my expectations!  It kept me very warm while running, which is why I ordered it.  Looks sharp and you can put the waist of the jacket where you want it because it has some elasticity at the bottom of the jacket.  I couldn't be more pleased with this purchase."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,cool Jacket,4.0,I like the colors and it keeps me warm. I will keep buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Well made,5.0,Comfortable sweatshirt for a reasonable price
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Liviana y abrigada. Perfecta para 10 grados centígrados.,5.0,Me enviaron otro color pero la inversión valió la pena ... a mi Esposo le gustó mucho. Liviana y abrigada.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Outstanding value and sharp look.,5.0,It’s so comfortable. Outstanding product at a great price. Glad I pulled the trigger.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,"White isnt white, look at my picture",5.0,Um little confused on the color? The white isnt white. More like light shade of gray. Like if you put  A glob of white in the Gray color and mix it up and that's what you get lol. Amazon you need to update actual color. It's dark blue and medium gray. Mite return it not sure. Doesnt match much with my shoes now
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,My son loves this jacket,5.0,I bought this at TJ Maxx way cheaper but my son left it on vacation.  Needless to say the managing company of the house couldn't find it but I'm pretty sure the cleaning person knows exactly where it is.  The only bad thing is I ordered a medium and received a large.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Not like the picture,2.0,"This jacket seems well made however the color is deceiving. I purchased the red, blue and “ice” jacket- however it is not white like the picture- it is a dirty looking dull grey color. This is not a “change in computer monitor color” issue either , it is completely different."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,A nice jacket,5.0,A nice looking light jacket for autumn or underneath a winter coat. I would recommend buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Lindo,5.0,"Fue un regalo y tenía miedo de que no le ideara bien, la tabla de tallas está perfecta es súper calientito y cómodo le encanto"
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Kept me totally warm running in 30 degree weather.,5.0,"This jacket exceeded my expectations!  It kept me very warm while running, which is why I ordered it.  Looks sharp and you can put the waist of the jacket where you want it because it has some elasticity at the bottom of the jacket.  I couldn't be more pleased with this purchase."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,cool Jacket,4.0,I like the colors and it keeps me warm. I will keep buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Well made,5.0,Comfortable sweatshirt for a reasonable price
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Liviana y abrigada. Perfecta para 10 grados centígrados.,5.0,Me enviaron otro color pero la inversión valió la pena ... a mi Esposo le gustó mucho. Liviana y abrigada.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Outstanding value and sharp look.,5.0,It’s so comfortable. Outstanding product at a great price. Glad I pulled the trigger.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,"White isnt white, look at my picture",5.0,Um little confused on the color? The white isnt white. More like light shade of gray. Like if you put  A glob of white in the Gray color and mix it up and that's what you get lol. Amazon you need to update actual color. It's dark blue and medium gray. Mite return it not sure. Doesnt match much with my shoes now
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,My son loves this jacket,5.0,I bought this at TJ Maxx way cheaper but my son left it on vacation.  Needless to say the managing company of the house couldn't find it but I'm pretty sure the cleaning person knows exactly where it is.  The only bad thing is I ordered a medium and received a large.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Not like the picture,2.0,"This jacket seems well made however the color is deceiving. I purchased the red, blue and “ice” jacket- however it is not white like the picture- it is a dirty looking dull grey color. This is not a “change in computer monitor color” issue either , it is completely different."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,A nice jacket,5.0,A nice looking light jacket for autumn or underneath a winter coat. I would recommend buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Lindo,5.0,"Fue un regalo y tenía miedo de que no le ideara bien, la tabla de tallas está perfecta es súper calientito y cómodo le encanto"
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Kept me totally warm running in 30 degree weather.,5.0,"This jacket exceeded my expectations!  It kept me very warm while running, which is why I ordered it.  Looks sharp and you can put the waist of the jacket where you want it because it has some elasticity at the bottom of the jacket.  I couldn't be more pleased with this purchase."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,cool Jacket,4.0,I like the colors and it keeps me warm. I will keep buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Well made,5.0,Comfortable sweatshirt for a reasonable price
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Liviana y abrigada. Perfecta para 10 grados centígrados.,5.0,Me enviaron otro color pero la inversión valió la pena ... a mi Esposo le gustó mucho. Liviana y abrigada.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Outstanding value and sharp look.,5.0,It’s so comfortable. Outstanding product at a great price. Glad I pulled the trigger.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,"White isnt white, look at my picture",5.0,Um little confused on the color? The white isnt white. More like light shade of gray. Like if you put  A glob of white in the Gray color and mix it up and that's what you get lol. Amazon you need to update actual color. It's dark blue and medium gray. Mite return it not sure. Doesnt match much with my shoes now
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,My son loves this jacket,5.0,I bought this at TJ Maxx way cheaper but my son left it on vacation.  Needless to say the managing company of the house couldn't find it but I'm pretty sure the cleaning person knows exactly where it is.  The only bad thing is I ordered a medium and received a large.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Not like the picture,2.0,"This jacket seems well made however the color is deceiving. I purchased the red, blue and “ice” jacket- however it is not white like the picture- it is a dirty looking dull grey color. This is not a “change in computer monitor color” issue either , it is completely different."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,A nice jacket,5.0,A nice looking light jacket for autumn or underneath a winter coat. I would recommend buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Lindo,5.0,"Fue un regalo y tenía miedo de que no le ideara bien, la tabla de tallas está perfecta es súper calientito y cómodo le encanto"
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Kept me totally warm running in 30 degree weather.,5.0,"This jacket exceeded my expectations!  It kept me very warm while running, which is why I ordered it.  Looks sharp and you can put the waist of the jacket where you want it because it has some elasticity at the bottom of the jacket.  I couldn't be more pleased with this purchase."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,cool Jacket,4.0,I like the colors and it keeps me warm. I will keep buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Well made,5.0,Comfortable sweatshirt for a reasonable price
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Liviana y abrigada. Perfecta para 10 grados centígrados.,5.0,Me enviaron otro color pero la inversión valió la pena ... a mi Esposo le gustó mucho. Liviana y abrigada.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Outstanding value and sharp look.,5.0,It’s so comfortable. Outstanding product at a great price. Glad I pulled the trigger.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,"White isnt white, look at my picture",5.0,Um little confused on the color? The white isnt white. More like light shade of gray. Like if you put  A glob of white in the Gray color and mix it up and that's what you get lol. Amazon you need to update actual color. It's dark blue and medium gray. Mite return it not sure. Doesnt match much with my shoes now
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,My son loves this jacket,5.0,I bought this at TJ Maxx way cheaper but my son left it on vacation.  Needless to say the managing company of the house couldn't find it but I'm pretty sure the cleaning person knows exactly where it is.  The only bad thing is I ordered a medium and received a large.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Not like the picture,2.0,"This jacket seems well made however the color is deceiving. I purchased the red, blue and “ice” jacket- however it is not white like the picture- it is a dirty looking dull grey color. This is not a “change in computer monitor color” issue either , it is completely different."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,A nice jacket,5.0,A nice looking light jacket for autumn or underneath a winter coat. I would recommend buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Lindo,5.0,"Fue un regalo y tenía miedo de que no le ideara bien, la tabla de tallas está perfecta es súper calientito y cómodo le encanto"
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Kept me totally warm running in 30 degree weather.,5.0,"This jacket exceeded my expectations!  It kept me very warm while running, which is why I ordered it.  Looks sharp and you can put the waist of the jacket where you want it because it has some elasticity at the bottom of the jacket.  I couldn't be more pleased with this purchase."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,cool Jacket,4.0,I like the colors and it keeps me warm. I will keep buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Well made,5.0,Comfortable sweatshirt for a reasonable price
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Liviana y abrigada. Perfecta para 10 grados centígrados.,5.0,Me enviaron otro color pero la inversión valió la pena ... a mi Esposo le gustó mucho. Liviana y abrigada.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Outstanding value and sharp look.,5.0,It’s so comfortable. Outstanding product at a great price. Glad I pulled the trigger.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,"White isnt white, look at my picture",5.0,Um little confused on the color? The white isnt white. More like light shade of gray. Like if you put  A glob of white in the Gray color and mix it up and that's what you get lol. Amazon you need to update actual color. It's dark blue and medium gray. Mite return it not sure. Doesnt match much with my shoes now
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,My son loves this jacket,5.0,I bought this at TJ Maxx way cheaper but my son left it on vacation.  Needless to say the managing company of the house couldn't find it but I'm pretty sure the cleaning person knows exactly where it is.  The only bad thing is I ordered a medium and received a large.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Not like the picture,2.0,"This jacket seems well made however the color is deceiving. I purchased the red, blue and “ice” jacket- however it is not white like the picture- it is a dirty looking dull grey color. This is not a “change in computer monitor color” issue either , it is completely different."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,A nice jacket,5.0,A nice looking light jacket for autumn or underneath a winter coat. I would recommend buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Lindo,5.0,"Fue un regalo y tenía miedo de que no le ideara bien, la tabla de tallas está perfecta es súper calientito y cómodo le encanto"
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Kept me totally warm running in 30 degree weather.,5.0,"This jacket exceeded my expectations!  It kept me very warm while running, which is why I ordered it.  Looks sharp and you can put the waist of the jacket where you want it because it has some elasticity at the bottom of the jacket.  I couldn't be more pleased with this purchase."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,cool Jacket,4.0,I like the colors and it keeps me warm. I will keep buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Well made,5.0,Comfortable sweatshirt for a reasonable price
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Liviana y abrigada. Perfecta para 10 grados centígrados.,5.0,Me enviaron otro color pero la inversión valió la pena ... a mi Esposo le gustó mucho. Liviana y abrigada.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Outstanding value and sharp look.,5.0,It’s so comfortable. Outstanding product at a great price. Glad I pulled the trigger.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,"White isnt white, look at my picture",5.0,Um little confused on the color? The white isnt white. More like light shade of gray. Like if you put  A glob of white in the Gray color and mix it up and that's what you get lol. Amazon you need to update actual color. It's dark blue and medium gray. Mite return it not sure. Doesnt match much with my shoes now
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,My son loves this jacket,5.0,I bought this at TJ Maxx way cheaper but my son left it on vacation.  Needless to say the managing company of the house couldn't find it but I'm pretty sure the cleaning person knows exactly where it is.  The only bad thing is I ordered a medium and received a large.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Not like the picture,2.0,"This jacket seems well made however the color is deceiving. I purchased the red, blue and “ice” jacket- however it is not white like the picture- it is a dirty looking dull grey color. This is not a “change in computer monitor color” issue either , it is completely different."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,A nice jacket,5.0,A nice looking light jacket for autumn or underneath a winter coat. I would recommend buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Lindo,5.0,"Fue un regalo y tenía miedo de que no le ideara bien, la tabla de tallas está perfecta es súper calientito y cómodo le encanto"
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Kept me totally warm running in 30 degree weather.,5.0,"This jacket exceeded my expectations!  It kept me very warm while running, which is why I ordered it.  Looks sharp and you can put the waist of the jacket where you want it because it has some elasticity at the bottom of the jacket.  I couldn't be more pleased with this purchase."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,cool Jacket,4.0,I like the colors and it keeps me warm. I will keep buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Well made,5.0,Comfortable sweatshirt for a reasonable price
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Liviana y abrigada. Perfecta para 10 grados centígrados.,5.0,Me enviaron otro color pero la inversión valió la pena ... a mi Esposo le gustó mucho. Liviana y abrigada.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Outstanding value and sharp look.,5.0,It’s so comfortable. Outstanding product at a great price. Glad I pulled the trigger.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,"White isnt white, look at my picture",5.0,Um little confused on the color? The white isnt white. More like light shade of gray. Like if you put  A glob of white in the Gray color and mix it up and that's what you get lol. Amazon you need to update actual color. It's dark blue and medium gray. Mite return it not sure. Doesnt match much with my shoes now
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,My son loves this jacket,5.0,I bought this at TJ Maxx way cheaper but my son left it on vacation.  Needless to say the managing company of the house couldn't find it but I'm pretty sure the cleaning person knows exactly where it is.  The only bad thing is I ordered a medium and received a large.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Not like the picture,2.0,"This jacket seems well made however the color is deceiving. I purchased the red, blue and “ice” jacket- however it is not white like the picture- it is a dirty looking dull grey color. This is not a “change in computer monitor color” issue either , it is completely different."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,A nice jacket,5.0,A nice looking light jacket for autumn or underneath a winter coat. I would recommend buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Lindo,5.0,"Fue un regalo y tenía miedo de que no le ideara bien, la tabla de tallas está perfecta es súper calientito y cómodo le encanto"
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Kept me totally warm running in 30 degree weather.,5.0,"This jacket exceeded my expectations!  It kept me very warm while running, which is why I ordered it.  Looks sharp and you can put the waist of the jacket where you want it because it has some elasticity at the bottom of the jacket.  I couldn't be more pleased with this purchase."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,cool Jacket,4.0,I like the colors and it keeps me warm. I will keep buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Well made,5.0,Comfortable sweatshirt for a reasonable price
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Liviana y abrigada. Perfecta para 10 grados centígrados.,5.0,Me enviaron otro color pero la inversión valió la pena ... a mi Esposo le gustó mucho. Liviana y abrigada.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Outstanding value and sharp look.,5.0,It’s so comfortable. Outstanding product at a great price. Glad I pulled the trigger.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,"White isnt white, look at my picture",5.0,Um little confused on the color? The white isnt white. More like light shade of gray. Like if you put  A glob of white in the Gray color and mix it up and that's what you get lol. Amazon you need to update actual color. It's dark blue and medium gray. Mite return it not sure. Doesnt match much with my shoes now
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,My son loves this jacket,5.0,I bought this at TJ Maxx way cheaper but my son left it on vacation.  Needless to say the managing company of the house couldn't find it but I'm pretty sure the cleaning person knows exactly where it is.  The only bad thing is I ordered a medium and received a large.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Not like the picture,2.0,"This jacket seems well made however the color is deceiving. I purchased the red, blue and “ice” jacket- however it is not white like the picture- it is a dirty looking dull grey color. This is not a “change in computer monitor color” issue either , it is completely different."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,A nice jacket,5.0,A nice looking light jacket for autumn or underneath a winter coat. I would recommend buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Lindo,5.0,"Fue un regalo y tenía miedo de que no le ideara bien, la tabla de tallas está perfecta es súper calientito y cómodo le encanto"
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Kept me totally warm running in 30 degree weather.,5.0,"This jacket exceeded my expectations!  It kept me very warm while running, which is why I ordered it.  Looks sharp and you can put the waist of the jacket where you want it because it has some elasticity at the bottom of the jacket.  I couldn't be more pleased with this purchase."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,cool Jacket,4.0,I like the colors and it keeps me warm. I will keep buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Well made,5.0,Comfortable sweatshirt for a reasonable price
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Liviana y abrigada. Perfecta para 10 grados centígrados.,5.0,Me enviaron otro color pero la inversión valió la pena ... a mi Esposo le gustó mucho. Liviana y abrigada.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Outstanding value and sharp look.,5.0,It’s so comfortable. Outstanding product at a great price. Glad I pulled the trigger.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,"White isnt white, look at my picture",5.0,Um little confused on the color? The white isnt white. More like light shade of gray. Like if you put  A glob of white in the Gray color and mix it up and that's what you get lol. Amazon you need to update actual color. It's dark blue and medium gray. Mite return it not sure. Doesnt match much with my shoes now
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,My son loves this jacket,5.0,I bought this at TJ Maxx way cheaper but my son left it on vacation.  Needless to say the managing company of the house couldn't find it but I'm pretty sure the cleaning person knows exactly where it is.  The only bad thing is I ordered a medium and received a large.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Not like the picture,2.0,"This jacket seems well made however the color is deceiving. I purchased the red, blue and “ice” jacket- however it is not white like the picture- it is a dirty looking dull grey color. This is not a “change in computer monitor color” issue either , it is completely different."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,A nice jacket,5.0,A nice looking light jacket for autumn or underneath a winter coat. I would recommend buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Lindo,5.0,"Fue un regalo y tenía miedo de que no le ideara bien, la tabla de tallas está perfecta es súper calientito y cómodo le encanto"
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Kept me totally warm running in 30 degree weather.,5.0,"This jacket exceeded my expectations!  It kept me very warm while running, which is why I ordered it.  Looks sharp and you can put the waist of the jacket where you want it because it has some elasticity at the bottom of the jacket.  I couldn't be more pleased with this purchase."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,cool Jacket,4.0,I like the colors and it keeps me warm. I will keep buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Well made,5.0,Comfortable sweatshirt for a reasonable price
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Liviana y abrigada. Perfecta para 10 grados centígrados.,5.0,Me enviaron otro color pero la inversión valió la pena ... a mi Esposo le gustó mucho. Liviana y abrigada.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Outstanding value and sharp look.,5.0,It’s so comfortable. Outstanding product at a great price. Glad I pulled the trigger.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,"White isnt white, look at my picture",5.0,Um little confused on the color? The white isnt white. More like light shade of gray. Like if you put  A glob of white in the Gray color and mix it up and that's what you get lol. Amazon you need to update actual color. It's dark blue and medium gray. Mite return it not sure. Doesnt match much with my shoes now
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,My son loves this jacket,5.0,I bought this at TJ Maxx way cheaper but my son left it on vacation.  Needless to say the managing company of the house couldn't find it but I'm pretty sure the cleaning person knows exactly where it is.  The only bad thing is I ordered a medium and received a large.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Not like the picture,2.0,"This jacket seems well made however the color is deceiving. I purchased the red, blue and “ice” jacket- however it is not white like the picture- it is a dirty looking dull grey color. This is not a “change in computer monitor color” issue either , it is completely different."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,A nice jacket,5.0,A nice looking light jacket for autumn or underneath a winter coat. I would recommend buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Lindo,5.0,"Fue un regalo y tenía miedo de que no le ideara bien, la tabla de tallas está perfecta es súper calientito y cómodo le encanto"
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Kept me totally warm running in 30 degree weather.,5.0,"This jacket exceeded my expectations!  It kept me very warm while running, which is why I ordered it.  Looks sharp and you can put the waist of the jacket where you want it because it has some elasticity at the bottom of the jacket.  I couldn't be more pleased with this purchase."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,cool Jacket,4.0,I like the colors and it keeps me warm. I will keep buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Well made,5.0,Comfortable sweatshirt for a reasonable price
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Liviana y abrigada. Perfecta para 10 grados centígrados.,5.0,Me enviaron otro color pero la inversión valió la pena ... a mi Esposo le gustó mucho. Liviana y abrigada.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Outstanding value and sharp look.,5.0,It’s so comfortable. Outstanding product at a great price. Glad I pulled the trigger.
